subhalo_id,objid,mass,star_forming,has_agn,classification
157534.jpg,587741710490861644,170824831102.34988,False,False,elliptical
239294.jpg,588297863652573290,249650821798.24286,False,False,elliptical
291931.jpg,588015509272330337,206927399540.1799,False,True,elliptical
97132.jpg,587736782002127077,196774582672.53436,False,False,elliptical
181869.jpg,587742775085760619,153761639124.44977,False,False,elliptical
20517.jpg,587726100416430248,169727025425.518,False,False,elliptical
173035.jpg,587742566777946212,191455567461.39252,False,False,elliptical
95794.jpg,587736619861934234,103808998214.21823,False,False,elliptical
93920.jpg,587736584969191568,108830844700.14743,False,False,elliptical
48707.jpg,587731889505632389,29185692336.134003,True,False,elliptical
177973.jpg,587742610811846956,136399255549.30602,False,False,elliptical
179205.jpg,587742627460284645,153694384478.13614,False,False,elliptical
37833.jpg,587729751674323201,46161721871.129906,False,False,elliptical
41179.jpg,587730021722161178,35527528785.61553,False,False,elliptical
117255.jpg,587738952570175574,189295809518.01404,False,False,elliptical
120649.jpg,587739153355702531,35747279830.84194,False,False,elliptical
192387.jpg,588007005775331446,99341565578.65819,False,False,elliptical
64716.jpg,587733081346998299,161273867178.05908,False,False,elliptical
51654.jpg,587732135376715861,457642131824.9543,False,False,elliptical
55967.jpg,587732484361224200,47464946970.42029,False,False,elliptical
194864.jpg,588010136804786184,1265531617916.1938,False,False,elliptical
188457.jpg,587745539971285239,4614174343.261735,False,False,elliptical
77227.jpg,587734949665439820,3258592097.8134027,True,False,elliptical
15632.jpg,587726015089869037,43205595961.01035,False,False,elliptical
143927.jpg,587739828749795653,40309833100.80498,False,False,elliptical
154184.jpg,587741600956481660,34082072817.654297,False,False,elliptical
142621.jpg,587739827139182938,13169733901.57138,False,False,elliptical
49783.jpg,587732048944627901,4760417028.056481,True,False,elliptical
180719.jpg,587742772946337869,11935922767.643196,False,False,elliptical
238403.jpg,588295841781514324,59005568634.502655,False,False,elliptical
285714.jpg,587731514224148644,9837052744.413067,False,False,elliptical
291270.jpg,588015508747190286,4587467494.680475,False,True,elliptical
124486.jpg,587739380455768236,5300697248.169228,False,False,elliptical
207564.jpg,588017109682356358,13430339773.430023,False,False,elliptical
65037.jpg,587733081883476103,6943253152.256418,False,False,elliptical
84372.jpg,587735664768712846,29919546051.93036,False,False,elliptical
58777.jpg,587732590642266221,3918474275.486822,True,False,elliptical
81861.jpg,587735349106704464,3151454200.599743,True,False,elliptical
244017.jpg,588848900441964564,6303474495.882539,True,False,elliptical
132716.jpg,587739609710067880,11115167200.954777,False,False,elliptical
30766.jpg,587729158448021804,5886416664.764485,False,False,elliptical
180515.jpg,587742644627308891,38652892598.29133,False,False,elliptical
33753.jpg,587729385539567734,4194729883.537747,True,False,elliptical
57882.jpg,587732580978131200,46646493218.61677,False,False,elliptical
80814.jpg,587735348025688209,9094901501.887268,False,False,elliptical
74613.jpg,587734862147158045,1966939491.386071,True,False,elliptical
24618.jpg,587728676855939238,7849229004.696478,False,False,elliptical
36430.jpg,587729409156710844,2146119990.9857404,True,False,elliptical
208461.jpg,588017111836196973,39408054943.72495,False,False,elliptical
53905.jpg,587732482212233301,6117697517.6466675,False,False,elliptical
20317.jpg,587726099874054285,7489434035.447606,False,False,elliptical
140728.jpg,587739810499592544,15219030941.739092,False,True,elliptical
83268.jpg,587735491356786777,3374403400.120728,True,False,elliptical
63014.jpg,587732772125278233,8121794562.684371,False,False,elliptical
151479.jpg,587741531710619738,5700802559.592008,False,False,elliptical
66671.jpg,587733399189520688,3902779364.1267986,True,False,elliptical
79981.jpg,587735346956992533,9894298308.44226,True,False,elliptical
87486.jpg,587735742609817702,6989176371.328912,True,False,elliptical
65289.jpg,587733195160486030,18291528581.649506,False,False,elliptical
233231.jpg,588018089465479349,16538647847.713305,False,False,elliptical
75840.jpg,587734893293797496,9631701173.44464,False,False,elliptical
135794.jpg,587739707409956958,78529891967.54604,False,False,elliptical
156585.jpg,587741708875071669,28060861485.401443,False,False,elliptical
129774.jpg,587739459372056793,18181930778.336857,False,False,elliptical
213590.jpg,588017625612157055,7200058084.543255,False,False,elliptical
55139.jpg,587732483302621197,48724343920.66981,False,False,elliptical
193685.jpg,588009368552276077,21355463410.834152,False,False,elliptical
168559.jpg,587742062139736148,51718985817.23677,False,False,elliptical
117066.jpg,587738952027799642,11639946923.569494,False,False,elliptical
131762.jpg,587739608618500209,7553530723.252061,True,False,elliptical
133890.jpg,587739647279628334,5862839430.033204,True,False,elliptical
120542.jpg,587739152818438362,12480816557.641434,True,False,elliptical
193046.jpg,588009365867266157,3680874412.1949463,True,False,elliptical
6656.jpg,587725469061415051,29521607374.75601,False,False,elliptical
20380.jpg,587726100411384098,16725110663.28109,False,False,elliptical
103324.jpg,587736975811346686,13041093239.998709,False,False,elliptical
69345.jpg,587733441051230537,6853572321.878693,False,False,elliptical
127946.jpg,587739407342633261,6592300563.8407,False,True,elliptical
140669.jpg,587739810498413034,52076285585.678925,False,False,elliptical
56692.jpg,587732577238777976,9714512244.243582,True,False,elliptical
34036.jpg,587729386074275998,17073163525.956112,False,False,elliptical
91988.jpg,587736543094374589,26919190756.064667,False,False,elliptical
217318.jpg,588017703476920565,31001592258.07556,False,False,elliptical
200061.jpg,588011122511970408,13747160400.41969,False,False,elliptical
11803.jpg,587725775069053185,37788182140.028404,False,False,elliptical
167459.jpg,587742061097975875,3438468103.3359356,True,False,elliptical
123640.jpg,587739376699769027,6197749229.019272,True,False,elliptical
132280.jpg,587739609169002656,49576173154.17395,False,False,elliptical
71387.jpg,587733605341397324,5354907829.408066,False,False,elliptical
110943.jpg,587738410867032186,5974148311.4994955,False,False,elliptical
54354.jpg,587732482746548380,16725110663.28109,False,False,elliptical
124105.jpg,587739377781178601,4253133354.7342525,True,False,elliptical
117925.jpg,587739097528991864,6345166168.9131,False,False,elliptical
136199.jpg,587739707941781598,3545006207.5557337,True,False,elliptical
145556.jpg,587739845924618296,10041763758.702192,False,False,elliptical
66199.jpg,587733398636855407,10829838992.353477,False,False,elliptical
18741.jpg,587726032787734662,51908681765.81655,False,False,elliptical
26786.jpg,587728907175854359,7449051897.297209,False,False,elliptical
244684.jpg,588848900973789221,8569253686.653625,False,False,elliptical
245518.jpg,588848901530321081,8507794671.039158,False,False,elliptical
21325.jpg,587726102030319631,13908490557.338356,False,False,elliptical
136360.jpg,587739707946893537,11095247642.63069,False,False,elliptical
189102.jpg,587745968927932723,3846121503.5669303,True,False,elliptical
143021.jpg,587739827675922785,42422572446.53411,False,False,elliptical
191452.jpg,588007004702244911,2494623447.191438,True,False,elliptical
48287.jpg,587731886814789709,12791780542.859295,False,False,elliptical
150026.jpg,587741489827217550,5831415676.265096,True,False,elliptical
272525.jpg,588018091083563376,4904051248.3359165,True,False,elliptical
145307.jpg,587739845393383603,20449702767.38713,False,False,elliptical
142407.jpg,587739827129942248,40180098771.06684,False,False,elliptical
134092.jpg,587739647819055238,17926148921.341434,False,False,elliptical
168655.jpg,587742062147141697,5852346075.563268,True,False,elliptical
209968.jpg,588017567091982428,42684971914.07303,False,False,elliptical
216574.jpg,588017702942408846,48941018149.54169,False,False,elliptical
36683.jpg,587729652348223780,11792285900.921518,False,False,elliptical
27788.jpg,587728931873489210,29331886782.28669,False,False,elliptical
154246.jpg,587741600959823951,13595369014.761665,False,False,elliptical
206594.jpg,588016890635157671,7349909641.89219,False,False,elliptical
227237.jpg,588017978378354884,5733977705.280665,True,False,elliptical
37624.jpg,587729751132405997,6813903834.165734,False,False,elliptical
80374.jpg,587735347491504320,6915458827.315251,True,False,elliptical
191321.jpg,588007004695167184,51534966728.836174,False,False,elliptical
148959.jpg,587741420564840548,11341173645.350517,False,False,elliptical
115845.jpg,587738947736567879,8045906844.437963,True,False,elliptical
209338.jpg,588017564948365435,13900070405.09791,False,False,elliptical
180570.jpg,587742645164835246,15396712487.666445,False,False,elliptical
232859.jpg,588018056203075994,49257571906.49209,False,False,elliptical
130484.jpg,587739505549115494,33727798919.487537,False,True,elliptical
143019.jpg,587739827675922725,79553812974.69405,False,False,elliptical
227881.jpg,588017978907230436,41939862278.3199,False,False,elliptical
223231.jpg,588017728694255626,4884408743.565847,True,False,elliptical
9652.jpg,587725551733309661,8771401686.751894,True,False,elliptical
77609.jpg,587735042543059046,12053661746.504305,False,False,elliptical
168103.jpg,587742061625147420,37788182140.028404,False,False,elliptical
139316.jpg,587739721905143959,11914532328.307165,True,False,elliptical
26673.jpg,587728906102636755,5079874698.543396,False,False,elliptical
84560.jpg,587735665303355523,48724343920.66981,False,False,elliptical
216117.jpg,588017702413926694,6410944246.364333,True,False,elliptical
152247.jpg,587741532773351558,63950508190.15169,False,False,elliptical
136034.jpg,587739707420901751,27699695823.075333,False,False,elliptical
200113.jpg,588011123040321634,37246116728.28515,False,False,elliptical
21554.jpg,587727865644908796,46984758614.80758,False,False,elliptical
89315.jpg,587736478137057668,4771841391.79747,False,False,elliptical
82749.jpg,587735430956843129,13808738330.412403,False,False,elliptical
143025.jpg,587739827675988227,10704860199.910149,False,False,elliptical
75843.jpg,587734893293994039,3839237686.134608,True,False,elliptical
845.jpg,587722982832668823,9854690744.636192,True,False,elliptical
162043.jpg,587742009505939805,12463413388.220228,True,False,elliptical
82450.jpg,587735429081464939,3466035447.7009683,True,False,elliptical
15673.jpg,587726015090851920,4414037312.544382,True,False,elliptical
158687.jpg,587741724967501878,188079300109.23346,False,True,elliptical
235522.jpg,588023046941376518,105162523748.75551,False,False,elliptical
123607.jpg,587739376696623289,32162514869.26474,False,False,elliptical
63953.jpg,587733079742218405,10767180659.024914,False,False,elliptical
213486.jpg,588017625085706416,12717741696.333754,False,False,elliptical
117166.jpg,587738952562901047,4595703482.669517,False,False,elliptical
157002.jpg,587741709417578599,5288944381.433774,False,False,elliptical
155659.jpg,587741603109798108,18064003136.974876,False,False,elliptical
10801.jpg,587725576425963691,8315875907.330209,False,False,elliptical
51705.jpg,587732135381041193,7533017910.28879,False,False,elliptical
26488.jpg,587728905028239428,6915458827.315251,False,False,elliptical
135212.jpg,587739706865549446,6220008812.513126,False,False,elliptical
26215.jpg,587728880878813302,3099188558.0615396,True,False,elliptical
158379.jpg,587741722823753890,37350033871.60517,False,False,elliptical
292861.jpg,588015509800419429,4172112398.577066,True,False,elliptical
224924.jpg,588017948816703519,13169733901.57138,False,False,elliptical
204500.jpg,588013383284293714,37516213611.50867,False,False,elliptical
24805.jpg,587728677659017443,4376409982.709589,True,False,elliptical
2537.jpg,587724648720957632,31631588339.37249,False,True,elliptical
113275.jpg,587738573536624714,405842944271.6547,False,False,elliptical
107709.jpg,587738066192564437,46666905112.08881,False,False,elliptical
194992.jpg,588010137342771287,3341442560.5890493,True,False,elliptical
27552.jpg,587728931335110743,8458571018.243827,False,False,elliptical
89220.jpg,587736478131945722,4326413250.09473,True,False,elliptical
215262.jpg,588017627769733252,7857113015.23644,False,False,elliptical
154284.jpg,587741600961921247,17296610272.64544,False,False,elliptical
225776.jpg,588017977290326057,4912844294.308094,True,False,elliptical
153584.jpg,587741534399692813,5865350909.525467,False,False,elliptical
182325.jpg,587742775631609923,35401119820.76527,False,False,elliptical
16951.jpg,587726031178956890,5856970006.299989,True,False,elliptical
42133.jpg,587730023332380746,4649358127.472487,False,False,elliptical
227377.jpg,588017978876166301,5856970006.299989,False,False,elliptical
262296.jpg,587739844848320708,19058468558.02106,False,False,elliptical
166290.jpg,587742060532400313,5744258823.281413,False,False,elliptical
151545.jpg,587741531713241118,5862839430.033204,False,True,elliptical
90521.jpg,587736525908803669,9218536933.528841,False,True,elliptical
70250.jpg,587733603732291636,590642916641.1583,False,False,elliptical
152392.jpg,587741532784033983,5251011869.781231,False,False,elliptical
192979.jpg,588009365861564439,7395848392.915969,True,False,elliptical
87716.jpg,587735742623187332,6943253152.256418,True,False,elliptical
81818.jpg,587735349104148547,7034123676.980993,False,False,elliptical
83267.jpg,587735491356721329,39360173125.01611,False,False,elliptical
123729.jpg,587739376708288697,4968222073.0548315,True,False,elliptical
21511.jpg,587726102564307078,16157493876.416456,False,False,elliptical
282851.jpg,587731512078041171,7811636032.362959,False,False,elliptical
143471.jpg,587739828212662630,12070464969.79084,False,False,elliptical
285072.jpg,587731513689964690,6624483153.627801,True,False,elliptical
241710.jpg,588848898827812940,9589015044.362585,True,False,elliptical
138887.jpg,587739721370370139,11660844393.28819,False,False,elliptical
32828.jpg,587729228764610714,3918474275.486822,True,False,elliptical
159406.jpg,587741727112233081,13041093239.998709,True,False,elliptical
245770.jpg,587722983904248107,11935922767.643196,True,False,elliptical
203124.jpg,588013381664702634,3689062388.7674594,True,False,elliptical
72267.jpg,587733609626796317,11095247642.63069,False,False,elliptical
195087.jpg,588010358001958960,32091942101.41324,True,False,elliptical
122286.jpg,587739302611910821,41563393605.40986,False,False,elliptical
71565.jpg,587733608012054777,20552752858.858997,False,False,elliptical
69125.jpg,587733440511017023,498196876096.09064,False,False,elliptical
216440.jpg,588017702935461925,787489913732.1105,False,False,elliptical
87116.jpg,587735696989028418,536957607810.6067,False,False,elliptical
156286.jpg,587741708343640073,576567289711.1945,False,False,elliptical
8942.jpg,587725550663303265,67802545684.12491,False,False,elliptical
91620.jpg,587736542560780465,40292201761.91192,False,False,elliptical
123123.jpg,587739305291808936,43485052626.193504,False,False,elliptical
156186.jpg,587741708338200823,75243501934.12357,False,False,elliptical
130564.jpg,587739506077925413,6624483153.627801,True,False,elliptical
61131.jpg,587732769979826291,21355463410.834152,False,False,elliptical
11906.jpg,587725775605596502,15335078377.470009,False,False,elliptical
228474.jpg,588017979428700203,6983674672.586249,True,False,elliptical
24077.jpg,587728666653163717,13656833039.204002,False,False,elliptical
115158.jpg,587738946676654192,45751359116.63413,False,False,elliptical
295219.jpg,588015510365339781,3846121503.5669303,True,False,elliptical
116047.jpg,587738947749937375,32395747103.54546,False,False,elliptical
283032.jpg,587731512083021926,5005287176.322418,True,False,elliptical
26279.jpg,587728880881500302,15828107820.411652,False,False,elliptical
158291.jpg,587741722821263467,6774464947.723986,False,False,elliptical
41227.jpg,587730021723144299,4507834883.628516,False,False,elliptical
34957.jpg,587729387677155520,3710393752.187137,False,False,elliptical
234443.jpg,588018253228081532,3039051082.0294137,True,False,elliptical
170350.jpg,587742189912588419,29727268106.78571,False,False,elliptical
27809.jpg,587728931874275689,19043685472.12093,False,False,elliptical
152423.jpg,587741532784296156,5886416664.764485,False,False,elliptical
141192.jpg,587739811035742550,13256839551.016376,False,False,elliptical
226038.jpg,588017977814941760,16920375626.591446,False,False,elliptical
136971.jpg,587739708495495397,5176318610.64977,False,False,elliptical
76053.jpg,587734894357315700,3026885549.3267384,False,False,elliptical
12163.jpg,587725816421679234,3657362435.7429233,True,False,elliptical
253872.jpg,587733605329666212,5118609519.101751,True,False,elliptical
164335.jpg,587742014352982080,519086817658.16547,False,False,elliptical
195991.jpg,588010359075176569,17775793644.84668,False,False,elliptical
118924.jpg,587739115772379540,7148418992.22274,False,False,elliptical
193133.jpg,588009366401056934,49327601626.38658,False,False,elliptical
243684.jpg,588848899935371568,46033288406.14105,False,False,elliptical
143937.jpg,587739828749926742,49593070730.086555,False,False,elliptical
128250.jpg,587739407852634234,31226333952.840065,False,False,elliptical
30666.jpg,587729158443892970,60543566389.80216,False,False,elliptical
192904.jpg,588007006331666597,10439435131.117462,False,False,elliptical
217658.jpg,588017703491600734,3953857382.013442,True,False,elliptical
9277.jpg,587725551198797870,6231161392.424319,True,False,elliptical
50280.jpg,587732051096109197,15689026624.13778,False,False,elliptical
155663.jpg,587741603109863548,422716305248.03357,False,False,elliptical
197215.jpg,588010360698175682,6017304650.898404,False,False,elliptical
106258.jpg,587737810646204561,8953956908.870804,False,False,elliptical
257940.jpg,587738067275743418,8523049289.287627,False,False,elliptical
36609.jpg,587729651811352611,25677101627.759285,False,False,elliptical
45132.jpg,587731522815197391,12649169144.69478,False,False,elliptical
137147.jpg,587739719215808597,7666109177.472122,False,False,elliptical
90133.jpg,587736524831326211,46817584175.62615,False,False,elliptical
39713.jpg,587729778512953464,62802799023.34438,False,True,elliptical
154235.jpg,587741600959234225,12053661746.504305,False,False,elliptical
233730.jpg,588018090545447011,267446550020.57544,False,False,elliptical
11023.jpg,587725578036445267,224782760307.44382,False,False,elliptical
88661.jpg,587736477059121209,204776445375.3664,False,False,elliptical
3175.jpg,587724649803022358,243574601110.0108,False,False,elliptical
229235.jpg,588017979961245775,216588802436.22937,False,False,elliptical
86361.jpg,587735695378284702,275123697807.55505,False,False,elliptical
155265.jpg,587741602572730378,11423100560.033667,False,False,elliptical
199788.jpg,588011103176360110,161563405934.3696,False,False,elliptical
131266.jpg,587739607552819263,60247773239.598755,False,False,elliptical
190755.jpg,588007003654914159,156201068370.0987,False,False,elliptical
158553.jpg,587741723360493791,15246354024.940521,False,False,elliptical
100818.jpg,587736916760133730,182995327145.88202,False,False,elliptical
157491.jpg,587741710484701265,219487605200.76566,False,False,elliptical
13191.jpg,587725818037010572,5258331962.77735,True,False,elliptical
224058.jpg,588017947210743866,117731045296.98483,False,False,elliptical
189274.jpg,587746209446690848,98309163327.51102,False,False,elliptical
175028.jpg,587742575903899704,96387341061.2849,False,False,elliptical
67030.jpg,587733409921106112,35033134786.94803,False,False,elliptical
58957.jpg,587732591714893851,170957437690.27942,False,True,spiral
175833.jpg,587742576707829838,7755610679.57929,True,False,spiral
161277.jpg,587741828048945333,17926148921.341434,False,False,spiral
39279.jpg,587729777443799162,22029213906.336647,False,False,spiral
260069.jpg,587739406241497256,7902836554.378158,True,False,spiral
127880.jpg,587739407338242225,7652388317.133979,True,False,spiral
252286.jpg,587732578849915005,15116943851.886147,True,False,spiral
148293.jpg,587741390492795033,10908072103.220493,True,False,spiral
266919.jpg,587744728222597252,18005865428.15573,False,False,spiral
93389.jpg,587736547388293578,6958682153.418815,True,False,spiral
153530.jpg,587741534397399143,33470407507.96971,False,False,spiral
291222.jpg,588015508745945299,13288684789.957575,True,False,spiral
56320.jpg,587732484897964124,10724054193.426321,True,False,spiral
76414.jpg,587734948056924263,14096100907.712475,False,False,spiral
119524.jpg,587739131353432198,5598697461.146888,True,False,spiral
155773.jpg,587741707799953494,6489720605.194093,True,False,spiral
263934.jpg,587741727652970725,7080647920.806963,False,False,spiral
125419.jpg,587739385280921654,15710897672.376728,False,False,spiral
141782.jpg,587739814241763497,12233282362.003603,False,False,spiral
17377.jpg,587726031708749844,15689026624.13778,False,False,spiral
180551.jpg,587742645163524455,11159840819.3904,True,False,spiral
162098.jpg,587742010042090046,23019983075.677296,True,False,spiral
257364.jpg,587736976883974412,16822440465.026228,False,False,spiral
96155.jpg,587736751930081432,14761653264.616972,False,False,spiral
95837.jpg,587736619863572565,13833497629.369162,False,False,spiral
85710.jpg,587735666924322984,5767359189.622696,True,False,spiral
49830.jpg,587732048949739637,26180142131.63725,False,False,spiral
255869.jpg,587736478133846328,10179489529.574488,True,False,spiral
119807.jpg,587739131891351791,13497862507.530582,False,False,spiral
200713.jpg,588011124916617325,14096100907.712475,True,False,spiral
258076.jpg,587738196652785932,16035222852.686321,True,False,spiral
121201.jpg,587739158187671663,9322448653.113571,True,False,spiral
294442.jpg,588015510346662008,13017752192.426813,False,False,spiral
100815.jpg,587736916759675317,15971032741.120714,False,False,spiral
216551.jpg,588017702940508326,14676246584.851177,True,False,spiral
193328.jpg,588009367471456470,16509046850.382475,True,False,spiral
26892.jpg,587728917913927905,3565635951.5564227,True,False,spiral
281604.jpg,587731511531077771,13760968477.292738,False,False,spiral
266740.jpg,587742865279352886,7297179006.068623,True,False,spiral
131422.jpg,587739607565336699,14402802320.278969,False,False,spiral
27100.jpg,587728919524933742,34749775244.97434,False,False,spiral
33980.jpg,587729386069033106,31414561355.554283,True,False,spiral
122466.jpg,587739303148257430,16186464533.38068,False,False,spiral
65595.jpg,587733397563375741,10500186188.141771,True,False,spiral
109586.jpg,587738197188477119,31515993337.707973,False,True,spiral
188351.jpg,587745539445817584,56870493905.0336,True,False,spiral
249802.jpg,587729652355760192,16157493876.416456,True,False,spiral
150170.jpg,587741489835540606,15977874293.184057,False,False,spiral
66304.jpg,587733398644392122,9627576983.716549,False,False,spiral
61013.jpg,587732703947325522,17546196955.840046,True,False,spiral
148675.jpg,587741392104587496,15177736192.84471,True,False,spiral
135812.jpg,587739707410153677,11357009785.919514,True,False,spiral
140733.jpg,587739810499658134,14486651080.223219,True,False,spiral
667.jpg,587722982821724281,9074736010.38317,False,False,spiral
83952.jpg,587735662618935475,13064506220.562197,True,False,spiral
268267.jpg,588010360698110074,17366128090.37862,True,False,spiral
197860.jpg,588010878758027421,10547657036.473707,False,False,spiral
234019.jpg,588018091085070442,16785141239.717926,False,False,spiral
214758.jpg,588017627224604695,14402802320.278969,True,False,spiral
267973.jpg,588010135191355409,7476029389.61839,True,False,spiral
96754.jpg,587736753544298741,15626186379.471302,True,False,spiral
69659.jpg,587733442120646686,12700037402.92345,True,False,spiral
11502.jpg,587725773457260674,11728703296.93487,True,False,spiral
24924.jpg,587728678467076249,5104321253.427556,True,False,spiral
51925.jpg,587732135919812714,12999630256.169546,False,False,spiral
249427.jpg,587729385540354185,9894298308.44226,True,False,spiral
39522.jpg,587729777980866758,26646918890.727608,False,False,spiral
164469.jpg,587742014361239642,6765034254.917345,True,False,spiral
142516.jpg,587739827133677861,17546196955.840046,True,False,spiral
155443.jpg,587741603101016178,10171453078.223524,False,False,spiral
265892.jpg,587742609728274562,9697125136.563477,False,False,spiral
150624.jpg,587741490374967478,15856487882.664202,True,False,spiral
259621.jpg,587739302610403415,16618238976.69027,False,False,spiral
1517.jpg,587722983899660407,14954847888.022291,True,False,spiral
150935.jpg,587741490905022650,14761653264.616972,False,False,spiral
122494.jpg,587739303148978237,6789534508.396688,True,False,spiral
280968.jpg,587731187807092815,18350588645.53703,True,False,spiral
248692.jpg,587728917914714240,11785146891.68545,True,False,spiral
271255.jpg,588017726550114402,11983895132.769018,True,False,spiral
148157.jpg,587741387273994498,11179850600.772758,True,False,spiral
80709.jpg,587735348018610332,4712213943.235032,False,False,spiral
39247.jpg,587729777441308729,11341173645.350517,True,False,spiral
178034.jpg,587742611337248912,9666271741.32602,False,False,spiral
153702.jpg,587741567123718290,37910193400.12738,False,True,spiral
271376.jpg,588017730835972119,10585539571.53476,False,False,spiral
191127.jpg,588007004187459786,10041763758.702192,True,False,spiral
176181.jpg,587742576999137521,11115167200.954777,True,False,spiral
223541.jpg,588017729768325259,11983895132.769018,False,False,spiral
233957.jpg,588018091082056020,15219030941.739092,False,False,spiral
252735.jpg,587732770505752723,9679769148.460505,True,False,spiral
141611.jpg,587739811571368322,7696920485.128456,True,False,spiral
90862.jpg,587736541485138140,15856487882.664202,False,False,spiral
37127.jpg,587729653429174780,11593351407.030321,False,False,spiral
91094.jpg,587736542017487005,6256205417.531925,True,False,spiral
80351.jpg,587735347489603782,6865860891.766777,True,False,spiral
80863.jpg,587735348027785369,7669393128.229164,True,False,spiral
99628.jpg,587736899036250307,23630831311.915447,False,False,spiral
95081.jpg,587736618247979243,9753556408.44205,False,False,spiral
164795.jpg,587742014881988741,10908072103.220493,True,False,spiral
