image_path,subhalo_id,mass,star_forming,has_agn,is_compact,metallicity,classification,is_metalrich
llustrisTNG/subhalo_63877.png,63877,7231518700,True,False,False,0.0157292,spiral,1
llustrisTNG/subhalo_63878.png,63878,14543832000,False,False,True,0.025296247,spiral,1
llustrisTNG/subhalo_63879.png,63879,8166884000,True,False,True,0.022143045,spiral,1
llustrisTNG/subhalo_63880.png,63880,14419113000,False,False,True,0.036594078,elliptical,1
llustrisTNG/subhalo_63881.png,63881,3760543700,True,False,False,0.016763058,spiral,1
llustrisTNG/subhalo_63882.png,63882,11258388000,False,False,True,0.026674243,spiral,1
llustrisTNG/subhalo_63883.png,63883,7318522000,False,False,False,0.018313954,elliptical,1
llustrisTNG/subhalo_63884.png,63884,10599696000,False,False,True,0.030661251,spiral,1
llustrisTNG/subhalo_63885.png,63885,11454432000,False,False,True,0.0377246,elliptical,1
llustrisTNG/subhalo_63886.png,63886,10191639000,False,False,True,0.034286126,elliptical,1
llustrisTNG/subhalo_63887.png,63887,6340790000,True,False,False,0.01772407,spiral,1
llustrisTNG/subhalo_63888.png,63888,4312956400,True,False,True,0.020201398000000002,elliptical,1
llustrisTNG/subhalo_63891.png,63891,7845848600,False,False,True,0.029524706,elliptical,1
llustrisTNG/subhalo_63893.png,63893,6621576700,False,False,True,0.022315329000000002,elliptical,1
llustrisTNG/subhalo_63894.png,63894,3916904400,True,False,True,0.018226279,spiral,1
llustrisTNG/subhalo_63896.png,63896,3495315700,False,False,True,0.021906435000000002,elliptical,1
llustrisTNG/subhalo_63897.png,63897,3977309200,True,False,True,0.021217866000000002,elliptical,1
llustrisTNG/subhalo_63898.png,63898,3176390000,False,False,False,0.013886033,irregular,0
llustrisTNG/subhalo_63899.png,63899,2403890000,True,False,False,0.014489144,irregular,1
llustrisTNG/subhalo_63900.png,63900,6305292300,False,False,True,0.028482016000000002,elliptical,1
llustrisTNG/subhalo_63901.png,63901,6484517000,False,False,True,0.032541443,spiral,1
llustrisTNG/subhalo_63907.png,63907,5368469500,False,False,True,0.036379736,elliptical,1
llustrisTNG/subhalo_63910.png,63910,2351773200,False,False,False,0.016815757,elliptical,1
llustrisTNG/subhalo_63911.png,63911,3419729200,False,False,True,0.024448294000000002,elliptical,1
llustrisTNG/subhalo_63912.png,63912,2718926800,False,False,False,0.017515449000000002,elliptical,1
llustrisTNG/subhalo_63917.png,63917,3156108500,False,False,True,0.026784915000000003,elliptical,1
llustrisTNG/subhalo_63926.png,63926,2816080400,False,False,True,0.026193695000000003,elliptical,1
llustrisTNG/subhalo_63928.png,63928,2649136400,False,False,True,0.027310705,elliptical,1
llustrisTNG/subhalo_96762.png,96762,1120893700000,False,True,True,0.03229323,elliptical,1
llustrisTNG/subhalo_96763.png,96763,52566532000,False,False,True,0.026451653000000002,elliptical,1
llustrisTNG/subhalo_96764.png,96764,71412870000,False,False,True,0.028239464000000002,elliptical,1
llustrisTNG/subhalo_96765.png,96765,23579770000,True,False,True,0.020176088000000002,spiral,1
llustrisTNG/subhalo_96766.png,96766,34189890000,False,False,True,0.02970723,elliptical,1
llustrisTNG/subhalo_96767.png,96767,33817137000,False,False,True,0.029281577000000003,elliptical,1
llustrisTNG/subhalo_96768.png,96768,21619335000,True,False,True,0.025098452,spiral,1
llustrisTNG/subhalo_96770.png,96770,12723608000,True,False,True,0.02408749,spiral,1
llustrisTNG/subhalo_96771.png,96771,24203000000,False,False,True,0.038175076,elliptical,1
llustrisTNG/subhalo_96773.png,96773,7365311000,True,False,True,0.020680333000000002,elliptical,1
llustrisTNG/subhalo_96774.png,96774,2954399200,True,False,True,0.019411944,irregular,1
llustrisTNG/subhalo_96775.png,96775,8528951300,True,False,True,0.024380134,spiral,1
llustrisTNG/subhalo_96776.png,96776,18148663000,False,False,True,0.037942946000000005,elliptical,1
llustrisTNG/subhalo_96777.png,96777,14480941000,False,False,True,0.029999191,spiral,1
llustrisTNG/subhalo_96778.png,96778,6288448500,True,False,False,0.019279730000000002,spiral,1
llustrisTNG/subhalo_96780.png,96780,13892356000,False,False,True,0.03247304,elliptical,1
llustrisTNG/subhalo_96781.png,96781,12581271000,False,False,True,0.02850866,elliptical,1
llustrisTNG/subhalo_96782.png,96782,8368594400,False,False,True,0.029304428,elliptical,1
llustrisTNG/subhalo_96784.png,96784,4124453400,True,False,False,0.017592084,elliptical,1
llustrisTNG/subhalo_96785.png,96785,8107085000,False,False,True,0.024225367,elliptical,1
llustrisTNG/subhalo_96786.png,96786,4124747800,True,False,True,0.020107334,spiral,1
llustrisTNG/subhalo_96788.png,96788,4115786500,True,False,False,0.016839145,spiral,1
llustrisTNG/subhalo_96791.png,96791,5600284000,False,False,False,0.02111633,elliptical,1
llustrisTNG/subhalo_96792.png,96792,4112125000,True,False,True,0.021435153000000002,spiral,1
llustrisTNG/subhalo_96793.png,96793,3996287000,True,False,True,0.019561777000000002,elliptical,1
llustrisTNG/subhalo_96794.png,96794,4780075000,True,False,False,0.017907567000000003,elliptical,1
llustrisTNG/subhalo_96795.png,96795,2225420500,True,False,False,0.016863968,elliptical,1
llustrisTNG/subhalo_96797.png,96797,3827411200,False,False,False,0.019764345000000003,elliptical,1
llustrisTNG/subhalo_96798.png,96798,3452242400,False,False,False,0.02140407,elliptical,1
llustrisTNG/subhalo_96800.png,96800,3880155400,False,False,True,0.024203753,elliptical,1
llustrisTNG/subhalo_96801.png,96801,4238108700,False,False,True,0.034815915,elliptical,1
llustrisTNG/subhalo_96804.png,96804,3095402800,False,False,True,0.02341515,elliptical,1
llustrisTNG/subhalo_96805.png,96805,3183348500,False,False,True,0.030501267000000002,elliptical,1
llustrisTNG/subhalo_96806.png,96806,2272925700,False,False,False,0.016944397,elliptical,1
llustrisTNG/subhalo_96808.png,96808,2614093000,False,False,True,0.020659046,elliptical,1
llustrisTNG/subhalo_117250.png,117250,813271550000,True,False,True,0.03441321,spiral,1
llustrisTNG/subhalo_117251.png,117251,245182300000,False,False,True,0.031065922000000003,irregular,1
llustrisTNG/subhalo_117252.png,117252,130784670000,False,False,True,0.028067274000000003,elliptical,1
llustrisTNG/subhalo_117253.png,117253,90321350000,False,False,True,0.03127899,elliptical,1
llustrisTNG/subhalo_117254.png,117254,46838166000,True,False,False,0.021125624000000003,spiral,1
llustrisTNG/subhalo_117255.png,117255,38988775000,True,False,True,0.025645971,spiral,1
llustrisTNG/subhalo_117256.png,117256,58636000000,True,False,True,0.030242905,spiral,1
llustrisTNG/subhalo_117257.png,117257,14928444000,True,False,False,0.018119955,spiral,1
llustrisTNG/subhalo_117258.png,117258,22200267000,True,False,True,0.02455939,spiral,1
llustrisTNG/subhalo_117259.png,117259,33274218000,False,False,True,0.025504313,spiral,1
llustrisTNG/subhalo_117260.png,117260,14096752000,True,False,False,0.016907964,spiral,1
llustrisTNG/subhalo_117262.png,117262,24624440000,False,False,True,0.024305636000000002,elliptical,1
llustrisTNG/subhalo_117263.png,117263,10852405000,True,False,False,0.01854476,spiral,1
llustrisTNG/subhalo_117264.png,117264,10364413000,True,False,False,0.017382745,spiral,1
llustrisTNG/subhalo_117265.png,117265,14724281000,True,False,False,0.018997975,spiral,1
llustrisTNG/subhalo_117266.png,117266,17351221000,True,False,True,0.021019422000000003,spiral,1
llustrisTNG/subhalo_117267.png,117267,11771065000,True,False,False,0.020236347000000002,elliptical,1
llustrisTNG/subhalo_117268.png,117268,8789482000,True,False,False,0.018192582000000002,elliptical,1
llustrisTNG/subhalo_117269.png,117269,4329778000,True,False,False,0.016525747,spiral,1
llustrisTNG/subhalo_117270.png,117270,8373851000,True,False,False,0.01753319,elliptical,1
llustrisTNG/subhalo_117271.png,117271,13315923000,False,False,True,0.025666533000000002,elliptical,1
llustrisTNG/subhalo_117272.png,117272,8171137500,True,False,False,0.019078478000000003,elliptical,1
llustrisTNG/subhalo_117273.png,117273,6842862600,True,False,True,0.021702493,spiral,1
llustrisTNG/subhalo_117274.png,117274,12927664000,False,False,True,0.025920518,elliptical,1
llustrisTNG/subhalo_117275.png,117275,7750086000,False,False,True,0.024249382,elliptical,1
llustrisTNG/subhalo_117277.png,117277,3554115800,False,False,True,0.020198803,spiral,1
llustrisTNG/subhalo_117278.png,117278,5062028000,True,False,False,0.018916624,elliptical,1
llustrisTNG/subhalo_117279.png,117279,3443689000,True,False,False,0.01702055,elliptical,1
llustrisTNG/subhalo_117281.png,117281,5237596000,True,False,False,0.01892341,elliptical,1
llustrisTNG/subhalo_117284.png,117284,6426625000,False,False,True,0.027645884000000003,elliptical,1
llustrisTNG/subhalo_117289.png,117289,2151245600,True,False,False,0.014802096,elliptical,1
llustrisTNG/subhalo_117292.png,117292,4034975000,True,False,False,0.017707188000000002,irregular,1
llustrisTNG/subhalo_117294.png,117294,2778571300,True,False,True,0.018841261,elliptical,1
llustrisTNG/subhalo_117296.png,117296,4420955000,False,False,True,0.023410125,elliptical,1
llustrisTNG/subhalo_117300.png,117300,2475319800,False,False,False,0.019327935,elliptical,1
llustrisTNG/subhalo_117302.png,117302,2696410000,False,False,False,0.019067308,elliptical,1
llustrisTNG/subhalo_117304.png,117304,2563074800,False,False,True,0.018879084,elliptical,1
llustrisTNG/subhalo_117306.png,117306,3338163700,False,False,True,0.053791605000000006,spiral,1
llustrisTNG/subhalo_143880.png,143880,218394660000,True,False,True,0.02802552,spiral,1
llustrisTNG/subhalo_143881.png,143881,200404520000,True,False,True,0.031139266000000002,spiral,1
llustrisTNG/subhalo_143882.png,143882,190658690000,True,False,True,0.029630816,spiral,1
llustrisTNG/subhalo_143884.png,143884,148222570000,True,False,True,0.02686297,spiral,1
llustrisTNG/subhalo_143886.png,143886,102099750000,True,False,True,0.027044293,spiral,1
llustrisTNG/subhalo_143887.png,143887,58692780000,True,False,True,0.026266076000000003,spiral,1
llustrisTNG/subhalo_143888.png,143888,70853075000,True,False,True,0.03234071,spiral,1
llustrisTNG/subhalo_143889.png,143889,23102507000,True,False,True,0.024573788000000003,spiral,1
llustrisTNG/subhalo_143890.png,143890,9068552000,True,False,True,0.019677550000000002,spiral,1
llustrisTNG/subhalo_143891.png,143891,12704939000,True,False,True,0.02508731,elliptical,1
llustrisTNG/subhalo_143892.png,143892,13494259000,False,False,True,0.023300596,spiral,1
llustrisTNG/subhalo_143895.png,143895,3448747500,True,False,True,0.018412823000000002,spiral,1
llustrisTNG/subhalo_143896.png,143896,3164580000,True,False,False,0.01321672,spiral,0
llustrisTNG/subhalo_143899.png,143899,5410150400,False,False,True,0.020759381,elliptical,1
llustrisTNG/subhalo_143900.png,143900,2186873300,True,False,True,0.016844172,irregular,1
llustrisTNG/subhalo_143904.png,143904,3256794600,False,False,True,0.021698453000000003,elliptical,1
llustrisTNG/subhalo_143907.png,143907,2829190000,False,False,True,0.018809028000000002,elliptical,1
llustrisTNG/subhalo_167392.png,167392,376089600000,True,False,True,0.031577803,spiral,1
llustrisTNG/subhalo_167393.png,167393,314379000000,True,False,True,0.03025789,spiral,1
llustrisTNG/subhalo_167394.png,167394,124556090000,True,False,True,0.026252573,spiral,1
llustrisTNG/subhalo_167395.png,167395,93935350000,True,False,True,0.029786788,spiral,1
llustrisTNG/subhalo_167396.png,167396,24232188000,True,True,True,0.025214836,spiral,1
llustrisTNG/subhalo_167397.png,167397,20478353000,True,False,True,0.022566887,spiral,1
llustrisTNG/subhalo_167399.png,167399,22094166000,True,False,True,0.025797017000000002,spiral,1
llustrisTNG/subhalo_167400.png,167400,7075520500,True,False,False,0.015779402,spiral,1
llustrisTNG/subhalo_167401.png,167401,6540748000,True,False,True,0.022669358,elliptical,1
llustrisTNG/subhalo_167402.png,167402,3811622100,True,False,True,0.021791462,elliptical,1
llustrisTNG/subhalo_167403.png,167403,3188553500,True,False,False,0.014687208,spiral,1
llustrisTNG/subhalo_167404.png,167404,2307122200,True,False,False,0.016491413,elliptical,1
llustrisTNG/subhalo_167405.png,167405,7534943000,True,False,False,0.020461783,spiral,1
llustrisTNG/subhalo_167407.png,167407,5605536000,True,False,True,0.021886136,elliptical,1
llustrisTNG/subhalo_167409.png,167409,5076655000,False,False,True,0.022691257000000003,elliptical,1
llustrisTNG/subhalo_167410.png,167410,4105063400,True,False,False,0.018832684000000002,elliptical,1
llustrisTNG/subhalo_167412.png,167412,3364634000,False,False,True,0.021853764,elliptical,1
llustrisTNG/subhalo_167413.png,167413,3050422300,True,False,False,0.018259972000000003,elliptical,1
llustrisTNG/subhalo_167414.png,167414,3900502000,True,False,False,0.019168293000000003,elliptical,1
llustrisTNG/subhalo_167415.png,167415,4931465000,True,False,True,0.023621598,irregular,1
llustrisTNG/subhalo_167418.png,167418,5431554600,False,False,True,0.03305981,elliptical,1
llustrisTNG/subhalo_167420.png,167420,3636084500,True,False,True,0.019404495,elliptical,1
llustrisTNG/subhalo_167421.png,167421,3322488000,False,False,True,0.020866433,elliptical,1
llustrisTNG/subhalo_167422.png,167422,4076703200,False,False,True,0.030502137000000002,elliptical,1
llustrisTNG/subhalo_167434.png,167434,2193371000,False,False,True,0.024608782000000003,elliptical,1
llustrisTNG/subhalo_184931.png,184931,537412830000,True,False,True,0.028443804000000003,spiral,1
llustrisTNG/subhalo_184932.png,184932,108050280000,False,False,True,0.028287126000000003,elliptical,1
llustrisTNG/subhalo_184933.png,184933,21751726000,True,False,True,0.020651631,irregular,1
llustrisTNG/subhalo_184934.png,184934,70492330000,False,False,True,0.032260950000000004,spiral,1
llustrisTNG/subhalo_184935.png,184935,55686226000,True,False,True,0.033977814,spiral,1
llustrisTNG/subhalo_184936.png,184936,25758464000,True,False,False,0.021888958,spiral,1
llustrisTNG/subhalo_184938.png,184938,4610879000,True,False,False,0.014366306,spiral,1
llustrisTNG/subhalo_184940.png,184940,19480074000,True,True,True,0.029243609,elliptical,1
llustrisTNG/subhalo_184941.png,184941,6596276700,True,False,True,0.020934604000000002,spiral,1
llustrisTNG/subhalo_184942.png,184942,10089264000,False,False,True,0.023350539,elliptical,1
llustrisTNG/subhalo_184944.png,184944,11597650000,False,False,True,0.026442086,elliptical,1
llustrisTNG/subhalo_184945.png,184945,14586028000,False,False,True,0.033066366,elliptical,1
llustrisTNG/subhalo_184946.png,184946,11551664000,False,False,True,0.031851504,elliptical,1
llustrisTNG/subhalo_184947.png,184947,5257207000,False,False,True,0.022791905,elliptical,1
llustrisTNG/subhalo_184948.png,184948,5854053000,False,False,True,0.024185527000000002,elliptical,1
llustrisTNG/subhalo_184949.png,184949,6733244400,True,False,True,0.026973099,elliptical,1
llustrisTNG/subhalo_184951.png,184951,5506663400,True,False,True,0.020571725000000003,irregular,1
llustrisTNG/subhalo_184952.png,184952,4755312000,False,False,True,0.023954201,elliptical,1
llustrisTNG/subhalo_184953.png,184953,3727379200,False,False,True,0.021197105,elliptical,1
llustrisTNG/subhalo_184954.png,184954,4528317000,False,False,True,0.031893164,elliptical,1
llustrisTNG/subhalo_184955.png,184955,3594149400,False,False,True,0.026386507,elliptical,1
llustrisTNG/subhalo_184963.png,184963,2447416000,False,False,True,0.02480143,irregular,1
llustrisTNG/subhalo_198182.png,198182,895529650000,True,False,True,0.035558973,spiral,1
llustrisTNG/subhalo_198184.png,198184,8342384000,True,False,False,0.019443057,spiral,1
llustrisTNG/subhalo_198185.png,198185,17634441000,True,False,True,0.026126219000000003,elliptical,1
llustrisTNG/subhalo_198186.png,198186,11042836000,False,False,True,0.024790367,elliptical,1
llustrisTNG/subhalo_198187.png,198187,11466655000,False,False,True,0.03396198,elliptical,1
llustrisTNG/subhalo_198188.png,198188,9715194000,False,False,True,0.027671145,elliptical,1
llustrisTNG/subhalo_198190.png,198190,2780975400,True,False,False,0.017213931000000002,spiral,1
llustrisTNG/subhalo_198191.png,198191,2268013800,True,False,True,0.018500304000000002,elliptical,1
llustrisTNG/subhalo_198192.png,198192,2734967300,False,False,False,0.017276376,elliptical,1
llustrisTNG/subhalo_198193.png,198193,3296753000,False,False,True,0.022008875,elliptical,1
llustrisTNG/subhalo_208811.png,208811,548520720000,True,False,True,0.030723868,spiral,1
llustrisTNG/subhalo_208812.png,208812,48310640000,True,False,True,0.024273867,spiral,1
llustrisTNG/subhalo_208813.png,208813,16332050000,True,False,False,0.021839028,elliptical,1
llustrisTNG/subhalo_208814.png,208814,7352595000,True,False,True,0.018424956000000003,spiral,1
llustrisTNG/subhalo_208816.png,208816,6367180300,True,False,True,0.02355099,irregular,1
llustrisTNG/subhalo_208817.png,208817,8954668000,True,True,True,0.026878707,elliptical,1
llustrisTNG/subhalo_208818.png,208818,5675072000,True,False,False,0.021336377,elliptical,1
llustrisTNG/subhalo_208819.png,208819,9610638000,True,False,True,0.030828353000000003,elliptical,1
llustrisTNG/subhalo_208820.png,208820,5908087300,True,False,False,0.018200153,spiral,1
llustrisTNG/subhalo_208821.png,208821,6704744000,False,False,True,0.02752235,elliptical,1
llustrisTNG/subhalo_208824.png,208824,5637241000,False,False,True,0.024888461,elliptical,1
llustrisTNG/subhalo_208827.png,208827,3778148600,False,False,False,0.023125634000000003,spiral,1
llustrisTNG/subhalo_208829.png,208829,2493699300,False,False,True,0.022332374000000002,elliptical,1
llustrisTNG/subhalo_208830.png,208830,3424169500,False,False,True,0.027759615,elliptical,1
llustrisTNG/subhalo_220595.png,220595,545790560000,True,False,True,0.033062138000000005,spiral,1
llustrisTNG/subhalo_220596.png,220596,192252080000,False,False,True,0.03318612,elliptical,1
llustrisTNG/subhalo_220597.png,220597,44444060000,True,False,True,0.02347239,spiral,1
llustrisTNG/subhalo_220598.png,220598,13030797000,True,False,False,0.017041266,spiral,1
llustrisTNG/subhalo_220599.png,220599,11420269000,True,True,True,0.019843414,spiral,1
llustrisTNG/subhalo_220600.png,220600,10100492000,True,False,True,0.021724224,spiral,1
llustrisTNG/subhalo_220601.png,220601,13443889000,True,False,True,0.022803815,elliptical,1
llustrisTNG/subhalo_220602.png,220602,3564107500,True,False,True,0.018558782000000003,spiral,1
llustrisTNG/subhalo_220603.png,220603,6842371600,True,False,True,0.021043163,elliptical,1
llustrisTNG/subhalo_220604.png,220604,16883225000,False,False,True,0.036143470000000004,elliptical,1
llustrisTNG/subhalo_220605.png,220605,9327983000,False,False,True,0.02787159,elliptical,1
llustrisTNG/subhalo_220606.png,220606,6974187000,False,False,True,0.025467996000000003,elliptical,1
llustrisTNG/subhalo_220607.png,220607,6511831000,False,False,True,0.024322715,elliptical,1
llustrisTNG/subhalo_220609.png,220609,6744320000,False,False,True,0.03204923,elliptical,1
llustrisTNG/subhalo_220610.png,220610,2842842400,False,False,False,0.016771866,elliptical,1
llustrisTNG/subhalo_229933.png,229933,556184300000,True,False,True,0.029048791,spiral,1
llustrisTNG/subhalo_229935.png,229935,47154905000,True,False,True,0.025813002,spiral,1
llustrisTNG/subhalo_229936.png,229936,32418994000,True,False,True,0.026886526,irregular,1
llustrisTNG/subhalo_229939.png,229939,5038402600,True,False,False,0.018846245,elliptical,1
llustrisTNG/subhalo_229940.png,229940,3588978400,True,False,True,0.018259294000000002,irregular,1
llustrisTNG/subhalo_229941.png,229941,5825114000,True,False,False,0.016786747,elliptical,1
llustrisTNG/subhalo_229944.png,229944,2984602000,True,False,False,0.016605401000000002,elliptical,1
llustrisTNG/subhalo_229950.png,229950,2731011600,False,False,True,0.024921158000000002,elliptical,1
llustrisTNG/subhalo_242789.png,242789,210177030000,False,False,True,0.02929362,elliptical,1
llustrisTNG/subhalo_242790.png,242790,163793260000,True,False,True,0.030451328000000003,spiral,1
llustrisTNG/subhalo_242791.png,242791,32111532000,True,False,True,0.023095246,spiral,1
llustrisTNG/subhalo_242792.png,242792,23327515000,False,False,True,0.02569211,elliptical,1
llustrisTNG/subhalo_242793.png,242793,21512040000,True,False,True,0.024501028,spiral,1
llustrisTNG/subhalo_242794.png,242794,11839482000,True,False,False,0.020342024,spiral,1
llustrisTNG/subhalo_242795.png,242795,14396126000,False,False,True,0.029122544,elliptical,1
llustrisTNG/subhalo_242797.png,242797,3522815500,True,False,True,0.019298883000000003,elliptical,1
llustrisTNG/subhalo_253861.png,253861,537769300000,True,False,False,0.028826654,irregular,1
llustrisTNG/subhalo_253862.png,253862,62427610000,True,False,True,0.023111314,spiral,1
llustrisTNG/subhalo_253863.png,253863,97392570000,False,False,True,0.038409602,elliptical,1
llustrisTNG/subhalo_253864.png,253864,17014424000,True,False,False,0.016091648,elliptical,1
llustrisTNG/subhalo_253865.png,253865,21949219000,False,False,True,0.03289582,elliptical,1
llustrisTNG/subhalo_253866.png,253866,2756541400,True,False,True,0.01631424,spiral,1
llustrisTNG/subhalo_253867.png,253867,5502039000,True,False,True,0.022973303,elliptical,1
llustrisTNG/subhalo_253868.png,253868,3086913000,True,False,False,0.016520146,elliptical,1
llustrisTNG/subhalo_253869.png,253869,7861995500,False,False,True,0.027098933000000002,elliptical,1
llustrisTNG/subhalo_253871.png,253871,4912674000,False,False,True,0.02243875,elliptical,1
llustrisTNG/subhalo_253872.png,253872,4121978000,False,False,True,0.020996772,elliptical,1
llustrisTNG/subhalo_253873.png,253873,3124821500,False,False,True,0.020029109,elliptical,1
llustrisTNG/subhalo_253874.png,253874,4738564600,False,False,True,0.025825787000000003,elliptical,1
llustrisTNG/subhalo_253880.png,253880,2927480800,False,False,False,0.022639468000000003,elliptical,1
llustrisTNG/subhalo_253881.png,253881,2529491700,False,False,True,0.019747293000000003,elliptical,1
llustrisTNG/subhalo_253884.png,253884,3099048400,False,False,True,0.032471985,elliptical,1
llustrisTNG/subhalo_264883.png,264883,204406470000,True,False,True,0.027683744000000003,elliptical,1
llustrisTNG/subhalo_264884.png,264884,82503870000,True,False,True,0.027447477,irregular,1
llustrisTNG/subhalo_264885.png,264885,88525955000,False,False,True,0.031224743000000003,elliptical,1
llustrisTNG/subhalo_264886.png,264886,58672562000,True,False,True,0.028746692,spiral,1
llustrisTNG/subhalo_264887.png,264887,43499373000,True,False,True,0.029278073,elliptical,1
llustrisTNG/subhalo_264888.png,264888,9337385000,True,False,False,0.016011566,spiral,1
llustrisTNG/subhalo_264889.png,264889,19104668000,True,False,True,0.028118309,spiral,1
llustrisTNG/subhalo_264890.png,264890,9383739000,True,False,False,0.01848302,irregular,1
llustrisTNG/subhalo_264891.png,264891,8941329000,False,False,True,0.021663588,elliptical,1
llustrisTNG/subhalo_264893.png,264893,6415716400,False,False,True,0.021336623000000002,elliptical,1
llustrisTNG/subhalo_264894.png,264894,4024176400,True,False,True,0.019686438,elliptical,1
llustrisTNG/subhalo_264896.png,264896,6204628000,True,False,True,0.025754476000000002,elliptical,1
llustrisTNG/subhalo_264897.png,264897,3978931700,True,False,False,0.020043686,elliptical,1
llustrisTNG/subhalo_264898.png,264898,2193533000,True,False,False,0.016306847,elliptical,1
llustrisTNG/subhalo_275545.png,275545,512354030000,True,False,True,0.027742127000000002,spiral,1
llustrisTNG/subhalo_275546.png,275546,34956747000,False,False,True,0.030098882,elliptical,1
llustrisTNG/subhalo_275547.png,275547,17440110000,True,False,True,0.023742773000000002,elliptical,1
llustrisTNG/subhalo_275548.png,275548,14304524000,True,False,False,0.020540813,elliptical,1
llustrisTNG/subhalo_275549.png,275549,10959897000,True,False,False,0.017527832,spiral,1
llustrisTNG/subhalo_275550.png,275550,19003097000,False,False,True,0.028642097000000002,elliptical,1
llustrisTNG/subhalo_275551.png,275551,10604202000,False,False,True,0.024788082000000003,elliptical,1
llustrisTNG/subhalo_275552.png,275552,3283779000,False,False,True,0.020587362,elliptical,1
llustrisTNG/subhalo_275553.png,275553,2769724000,False,False,True,0.020099211000000002,elliptical,1
llustrisTNG/subhalo_275555.png,275555,2434902000,False,False,True,0.019467436,elliptical,1
llustrisTNG/subhalo_275557.png,275557,2557288400,False,False,True,0.023916474,elliptical,1
llustrisTNG/subhalo_282779.png,282779,404999800000,False,False,True,0.03067663,elliptical,1
llustrisTNG/subhalo_282781.png,282781,7207077400,False,False,True,0.022821834000000003,elliptical,1
llustrisTNG/subhalo_282782.png,282782,5329602600,True,False,False,0.01685026,spiral,1
llustrisTNG/subhalo_282783.png,282783,3636214500,True,False,False,0.012623537,spiral,0
llustrisTNG/subhalo_282784.png,282784,2908324600,True,False,False,0.01383667,spiral,0
llustrisTNG/subhalo_282785.png,282785,4064658000,True,False,False,0.017936403,spiral,1
llustrisTNG/subhalo_282790.png,282790,2190349300,True,False,False,0.017965639000000002,elliptical,1
llustrisTNG/subhalo_289385.png,289385,493048700000,False,False,True,0.03285755,elliptical,1
